81|22,16
8|43,97
18|03,29
9|08,62
80|29,41
69|16,84
29|72,34
61|46,49
98|75,92
18|84,09
70|45,06
80|67,01
88|95,98
95|85,05
48|99,21
23|65,35
52|91,09
27|63,94
60|81,04
82|77,75
86|71,31
20|24,21
8|40,57
59|01,43
36|54,00
94|01,67
70|19,83
7|69,79
85|68,64
82|76,92
58|67,44
29|31,41
35|83,10
6|98,16
65|91,33
85|09,11
54|07,80
21|78,53
58|97,92
86|85,99
94|26,03
83|62,01
33|84,62
16|26,95
45|97,64
62|03,77
20|78,95
27|92,99
97|96,88
83|29,05
87|15,02
25|31,68
80|92,17
68|77,94
27|01,45
46|85,28
80|28,19
58|84,45
95|90,85
39|58,93
4|69,73
68|99,53
70|88,78
48|13,64
39|94,56
15|30,07
48|30,42
35|89,16
80|91,82
99|70,61
17|40,94
33|57,75
99|99,04
11|87,01
58|16,65
17|66,47
77|69,18
38|77,02
61|09,04
42|62,56
22|83,90
42|09,45
94|53,43
34|42,41
55|74,36
11|84,08
66|26,45
92|73,56
79|33,55
98|26,79
99|69,00
37|89,25
78|53,48
73|34,00
38|80,40
37|60,86
8|99,04
44|43,16
22|20,32
68|53,71
55|33,25
93|96,96
7|26,12
51|71,11
22|02,65
38|56,46
57|04,61
7|00,43
79|59,33
7|41,77
19|60,89
26|29,02
97|75,78
88|38,74
53|62,33
57|45,09
22|21,90
95|95,51
20|13,52
89|91,64
35|86,14
97|74,97
96|58,88
1|27,69
17|13,12
87|44,77
1|69,50
52|66,90
83|94,66
67|89,25
30|76,10
6|33,76
56|69,30
63|88,60
51|19,49
33|39,03
63|02,18
76|60,50
84|53,42
78|03,80
80|03,69
93|74,99
83|77,85
70|26,62
26|63,79
95|36,41
38|99,82
65|38,92
0|54,49
19|37,81
96|39,75
75|70,59
5|44,03
67|34,58
41|55,35
53|19,38
33|64,52
21|15,87
94|50,57
34|94,11
52|41,78
34|37,34
73|99,49
9|40,04
53|95,19
41|08,64
2|02,51
63|25,24
85|16,31
50|37,02
8|95,01
8|05,60
17|93,01
83|96,73
98|92,84
69|27,30
17|47,03
31|37,15
1|95,34
67|21,34
43|45,40
90|22,79
6|25,44
77|18,77
18|93,07
41|15,25
89|38,33
80|27,55
32|55,31
13|36,23
34|81,09
66|83,89
51|18,75
76|16,26
49|96,36
64|54,06
19|63,09
92|58,16
82|73,63
50|31,66
45|48,54
90|83,21
44|41,97
60|41,75
61|39,83
40|45,71
49|78,97
83|63,50
66|99,78
40|17,75
8|70,30
10|01,63
35|20,30
57|70,98
9|83,18
71|20,84
23|38,79
93|10,89
80|82,03
25|31,40
55|52,85
14|47,47
1|59,75
27|21,60
60|64,69
4|56,35
59|37,20
19|98,82
93|51,63
60|63,26
46|83,74
23|98,14
90|77,91
37|70,10
45|09,50
81|55,98
77|23,82
73|87,24
21|55,47
42|51,79
93|51,09
66|82,93
76|58,82
36|13,42
29|89,54
96|27,27
49|28,37
85|26,45
13|71,18
6|99,34
44|86,71
79|00,05
6|59,30
38|18,63
56|22,89
23|56,95
84|47,01
55|32,34
9|34,39
31|97,55
80|95,48
66|58,32
57|69,22
22|23,22
16|53,95
55|34,30
5|71,96
99|82,92
21|20,88
67|76,06
16|78,93
12|54,39
96|57,24
19|50,73
24|19,84
99|63,00
20|16,12
60|97,81
38|17,25
60|86,08
21|74,65
76|23,67
72|21,92
62|60,38
15|62,88
65|76,58
56|18,43
3|29,18
20|55,84
58|75,38
55|82,49
26|62,50
82|18,23
54|09,79
1|26,49
35|57,58
11|72,75
98|70,75
0|95,60
27|44,63
68|40,94
79|59,24
68|96,65
66|77,30
59|49,02
79|48,35
70|58,88
60|34,85
28|90,59
43|26,34
43|03,78
74|92,03
9|49,47
0|08,87
68|17,09
82|21,80
68|20,36
39|03,22
7|75,93
39|42,12
82|57,00
15|02,60
41|91,88
13|86,32
69|39,49
18|33,36
40|89,63
49|92,75
24|56,22
22|41,93
5|68,10
71|07,76
75|57,43
8|56,87
80|78,95
56|74,73
93|04,20
6|13,76
68|70,99
94|22,51
58|69,21
47|44,89
34|10,63
4|76,38
81|15,91
43|89,59
80|68,65
50|44,27
60|82,38
68|11,89
25|28,43
49|00,37
3|94,73
86|78,90
2|96,75
8|90,28
28|23,15
58|42,26
69|83,17
88|13,29
77|30,94
66|97,68
13|03,91
33|58,09
15|94,11
31|52,76
42|99,27
55|62,22
91|38,13
81|05,69
70|05,36
38|76,06
12|46,09
50|32,25
95|43,14
75|46,29
5|38,95
51|26,66
53|77,00
27|19,39
39|79,34
62|98,61
50|88,47
45|38,48
1|94,62
21|36,18
54|94,49
51|91,89
84|56,51
31|01,34
55|36,63
0|01,83
90|46,86
46|53,02
23|46,82
3|08,37
15|61,34
0|42,90
43|21,84
23|81,73
4|48,19
35|50,83
79|57,46
40|93,45
7|46,50
99|64,61
84|88,68
40|74,63
23|92,68
46|87,81
75|58,65
49|35,83
79|93,49
28|59,51
10|96,19
71|02,26
33|45,42
41|89,16
82|23,73
77|83,73
55|43,80
5|85,03
46|38,14
74|23,79
25|80,94
24|63,65
37|18,08
41|93,00
26|12,74
43|98,76
33|74,24
7|92,29
80|21,99
41|36,85
26|38,73
80|26,64
59|47,11
30|61,08
46|01,09
28|70,23
0|01,75
83|32,49
64|19,91
19|94,98
1|05,78
95|76,68
48|68,15
70|05,74
49|92,25
35|92,32
7|76,38
69|44,96
75|78,29
98|74,35
40|53,54
22|52,31
7|08,82
49|34,52
75|92,17
75|07,88
38|65,93
2|72,51
38|26,57
19|97,98
49|86,36
2|65,75
24|67,16
69|02,07
49|05,49
38|41,72
3|44,47
83|92,87
44|70,17
59|67,01
65|03,89
78|13,63
0|22,72
98|05,38
48|16,17
68|42,54
47|11,57
3|63,86
83|24,85
80|71,01
26|15,30
92|85,92
63|55,20
13|65,50
2|20,43
14|03,18
24|84,77
10|88,59
94|25,51
75|62,57
49|64,95
54|22,01
65|58,13
73|21,31
95|96,77
57|12,56
69|29,40
35|97,78
50|06,59
41|13,47
68|72,82
69|36,70
43|18,12
69|35,29
62|00,11
68|39,17
45|20,16
15|32,97
9|87,06
24|19,28
88|55,26
54|64,15
16|13,45
66|85,69
58|42,95
45|59,54
55|43,51
23|03,74
49|12,91
67|14,82
47|01,03
3|02,65
40|96,02
99|98,49
92|12,49
92|97,00
47|84,85
9|13,68
29|81,81
10|42,04
82|36,49
64|96,46
97|19,07
73|59,70
50|65,63
68|95,64
96|79,69
52|72,62
48|22,86
6|29,00
7|32,94
23|60,28
80|02,54
87|06,09
47|64,78
6|07,42
29|16,78
40|70,03
26|17,86
74|37,18
83|79,30
82|94,13
14|36,54
96|97,37
72|97,63
21|34,20
52|66,78
95|68,54
9|35,46
34|24,84
57|47,46
51|24,14
61|57,03
60|04,19
8|25,59
0|73,68
51|17,45
5|86,95
64|72,42
27|29,28
42|55,53
95|47,61
57|85,37
53|29,04
99|95,11
54|07,11
33|30,18
31|67,91
24|32,05
74|03,31
44|03,14
29|00,69
74|12,18
12|06,39
91|46,12
58|85,58
82|44,80
91|73,11
52|65,54
79|59,90
48|83,76
65|84,00
15|95,05
63|77,70
37|26,98
24|75,22
13|14,47
61|83,48
6|37,43
88|54,94
66|75,17
66|53,09
79|00,40
81|81,12
10|34,77
91|66,78
70|52,51
43|04,22
65|56,57
42|93,11
56|71,88
15|43,39
0|87,05
81|06,00
96|49,83
42|57,41
44|80,63
1|80,44
2|75,24
96|38,60
50|50,38
44|52,00
47|42,80
81|38,30
65|51,74
80|74,89
34|37,51
59|56,40
6|49,85
12|90,03
69|16,12
38|81,98
47|41,35
55|06,65
49|76,75
26|82,03
16|39,66
62|25,30
42|55,19
84|15,65
9|99,27
76|17,41
66|13,98
17|19,39
45|29,00
38|15,13
88|48,58
17|17,90
49|01,75
96|73,65
5|41,39
38|81,51
61|60,99
58|44,41
88|53,31
77|95,60
78|73,18
93|99,21
53|80,37
66|62,80
44|06,35
34|83,41
98|79,18
60|21,76
92|81,25
68|96,31
16|84,43
49|45,73
44|28,06
46|03,58
26|84,22
41|42,81
71|09,00
29|98,07
59|62,69
28|89,70
36|16,42
86|34,37
40|02,68
51|31,74
8|19,41
0|31,03
61|03,22
39|11,87
71|84,31
7|87,08
51|10,04
38|91,22
41|13,63
89|52,78
4|95,47
82|19,31
91|10,39
69|80,44
24|52,44
32|31,57
55|05,65
8|22,03
89|56,60
3|96,97
45|53,85
84|04,85
48|89,54
56|96,90
29|66,45
35|09,90
43|61,23
67|48,79
5|97,68
26|11,99
90|66,07
10|05,56
9|29,15
57|63,58
58|52,11
6|49,32
11|97,96
9|34,86
18|27,92
72|60,60
92|74,64
65|82,38
67|65,70
79|09,59
41|76,00
87|36,21
45|12,36
66|63,39
33|40,34
31|74,05
9|18,12
85|28,11
75|34,26
26|56,93
83|67,81
37|27,22
82|43,38
53|13,99
45|52,86
86|29,82
93|55,21
48|47,36
38|64,47
25|58,15
36|10,84
97|78,42
77|51,87
1|79,31
7|50,52
45|53,82
79|42,51
11|50,01
22|12,73
70|24,69
16|50,30
52|30,93
20|56,11
84|25,82
89|86,14
93|65,41
95|83,37
76|70,11
76|11,83
13|62,34
7|53,44
71|08,25
30|18,85
5|18,43
58|31,87
82|60,62
71|87,72
90|10,27
83|61,47
1|88,52
75|85,19
21|34,21
57|87,42
99|51,28
52|39,76
66|78,17
13|13,96
57|92,61
35|68,12
13|87,08
