33|20190810T163341+0200|n76riotd-8befp-fofb-xehv-rvly6w1w0uss|74|29
29|20190810T163344+0200|cju8rnuh-nfw8a-fc2p-f7w8-74fs0eg94vo5|63|8
24|20190810T163718+0200|jqgo1f1n-00otf-o62o-th7o-h900awy9uoe6|60|4
99|20190810T163504+0200|8t5l2cn0-p44gw-e1yk-4111-8hjq3fcfdzom|55|62
17|20190810T163538+0200|j9lwsedi-yr1q7-hgvc-alj2-sj94c9qul3tq|69|59
88|20190810T163552+0200|n4eyotr4-sksd0-ukt2-tx00-batc2p4f9eyw|25|42
29|20190810T163616+0200|kh4wxixk-ushiw-8ymq-flth-54cln45z8yrb|72|53
11|20190810T163749+0200|pgk7gn7w-2wgfn-y5t4-geha-60dglve5x9qc|44|26
15|20190810T163623+0200|rqxa218p-92yvy-02eo-04jh-cshf1uunrb40|78|40
41|20190810T163358+0200|be8fhfu2-294m3-fuai-eyln-h97mk791a9vg|10|82
34|20190810T163807+0200|etc1h699-88n89-evds-hno0-yxk0nt54son4|41|51
94|20190810T163549+0200|tnk1xkz1-8vd7s-nmec-l3pe-5jawl9pwcyso|43|82
4|20190810T163606+0200|eyonxvu6-8dc1p-iqdb-4ve9-tqba4c5xif0e|74|16
29|20190810T163749+0200|owvq6h9k-kgecu-km5f-41zj-08lbfk0fqar7|42|66
77|20190810T163810+0200|aepvl3zd-mk06x-9pe4-a272-c27wtsogwuya|68|89
86|20190810T163708+0200|9kayfxw3-x4qjt-ugd6-k8sy-7qp7wduraz5m|36|48
67|20190810T163552+0200|ewuuhoc3-avlly-rhrz-2jzo-r7maaa4jtpdw|77|98
31|20190810T163511+0200|t70n1e5y-rd4a8-gpp9-5a1j-efynj2dg2de9|32|40
76|20190810T163408+0200|dx6ojeu8-fe4ie-x132-6ff8-qk7o5rpch2xi|52|84
24|20190810T163545+0200|edwxx9z4-qbmhe-32sz-nyow-ddtx5mpkug48|26|57
22|20190810T163845+0200|f9t33p0c-ugyp2-wmzl-tyla-sr5ofmsgozws|72|40
9|20190810T163637+0200|7wod9uz8-sk1u6-gtqp-x0v7-0zxkd65szhud|20|11
9|20190810T163402+0200|4owwooci-c6rv4-wxus-wuaw-jpuxglzmcy1s|73|26
97|20190810T163358+0200|vm8779ue-cmzn9-gya0-f1ko-c6q338hyjfgf|72|75
18|20190810T163320+0200|3kf9r91b-2v4yj-gj3m-bt6u-9cmzl28mwyqp|64|89
74|20190810T163408+0200|ie4m7901-yfwp8-tsqi-vkpn-m858sih0sk0c|9|91
18|20190810T163831+0200|joiea2jo-lfo11-gdkf-bs1o-jc6clkidgxas|45|31
28|20190810T163320+0200|hy8lusj6-6hmxo-eezz-bxum-u59xqbq9nwg8|3|12
37|20190810T163320+0200|hcwjfwtw-ow03e-7ope-4wf8-ioiqf34hwucf|37|42
55|20190810T163620+0200|qwp3hej0-sad9c-d8m8-z9xs-dhsndkdojyeq|79|50
62|20190810T163331+0200|iu551597-uhzdq-mvjg-n027-fmhwuvkqzdjr|57|60
36|20190810T163521+0200|iucl96sp-4p9us-lt0c-mzfe-o31mhhul0ve9|29|99
67|20190810T163722+0200|hnajzqbl-cxxu0-w8p7-ms0i-uiqwbbx4zxc0|0|27
72|20190810T163855+0200|3s2ofqnv-x71w8-d661-cnhu-1hbyxsgh87ul|9|96
13|20190810T163402+0200|7s84ivdl-foma3-8vpx-9sqk-xh7s3mcqhtml|16|44
86|20190810T163852+0200|8eyk61c2-hmwh9-rdh0-ivkd-pkhwh0b9k9qk|64|91
47|20190810T163528+0200|w3ggkz83-lwc2s-78j6-r9k2-ggqknsd1aupn|5|75
58|20190810T163654+0200|frmsmnro-wn920-d5hh-bh2f-fis8k78p0sj1|22|50
76|20190810T163412+0200|yyfotmgt-g8rvl-j4om-wr3m-imzjncfewgf2|43|40
30|20190810T163732+0200|ec5jnw6t-3d0jk-0pe8-uoei-8v75x72e5kbl|65|22
74|20190810T163535+0200|r2shcb12-wsnfu-tin7-h7ez-y5aixvbvg7ly|7|15
48|20190810T163627+0200|ci173cw0-48tpz-22n0-m550-ldfunm7ydcyq|69|70
43|20190810T163320+0200|zllah540-qqzj9-3xuq-y6hc-hslkl6hk0u47|81|40
99|20190810T163729+0200|287udfca-9kjhq-qari-opzj-pzztjoxt40uk|19|34
14|20190810T163500+0200|repdu0jk-fyl5i-sy0z-43s1-03gai520c13g|93|22
51|20190810T163341+0200|ou4q9rd7-5k20w-lpye-9kws-gnl7ncnhor2k|11|88
47|20190810T163814+0200|4zx82g25-at6sl-61qi-47r7-au45w0hzswoo|62|21
33|20190810T163443+0200|eptyk5dn-8lsxt-fmvu-3wp0-y32z9l0blo6k|54|86
7|20190810T163711+0200|io7gp5zc-rxddn-tire-3mbr-xyqh331z5ara|25|16
81|20190810T163433+0200|nvb3afmy-5308e-h3uw-058x-2ke6l8m1e8mb|79|2
92|20190810T163511+0200|o9i1wa20-j8sam-dbds-j75m-1hbq4u4t8rsd|29|41
61|20190810T163711+0200|8a1jz3n8-javqh-4sdn-uhrs-eu5bxuxe5rr3|98|14
64|20190810T163344+0200|ar4jampx-hvu5i-snu5-83hk-iznqdn810lwn|79|60
77|20190810T163408+0200|5la3rjrr-n3mec-3eun-d4zq-27vte0dp0uph|6|43
60|20190810T163743+0200|da39q61k-coknc-wg7j-i9ni-lixwpwiwe6dp|63|19
29|20190810T163511+0200|w67d77mm-ot0pr-imvw-7tci-0nuh2g62m8r4|62|42
17|20190810T163640+0200|21fkdda3-j37la-fgg7-xifc-ip4odwg6xfv2|39|85
43|20190810T163729+0200|kzjx7t9j-aoigm-um5n-7r4m-8uuhuyee13y4|43|17
10|20190810T163500+0200|c78nl42j-adat7-jj79-0pb6-gm5sej5h58t2|87|57
13|20190810T163725+0200|p737l376-xyc99-uowf-j0hl-i0ag18knsdi0|10|6
53|20190810T163422+0200|kppytacv-zr0z3-t2pv-70b5-a7o35lk9t0sp|99|77
46|20190810T163807+0200|nbgjvym7-k83q0-x0ir-3x8f-8aog3pesbmpe|57|29
70|20190810T163351+0200|efmxipv9-lyrpw-d4is-vnsc-wr3581u69lif|31|30
89|20190810T163320+0200|at2xzrks-azqr2-ezzg-xyoz-ongom48hrik2|53|93
62|20190810T163705+0200|uz2kzt1l-o8kgz-fxws-oicy-z5v061tv3743|72|8
13|20190810T163753+0200|m7pksq1k-ku4wa-5qcz-mr1z-fjg9lurgw0ob|63|47
23|20190810T163627+0200|b5tnh7nm-ozike-4xht-4qvt-rnlrjq3qqu8r|51|40
97|20190810T163630+0200|ae9bnscl-vrosu-nutu-jifv-gwcv1n24cxac|48|31
57|20190810T163348+0200|wh127hch-rikj7-v71b-uioi-u1tq40jdn4r4|29|52
90|20190810T163613+0200|62felf47-rpki7-p88w-ds39-xhj7ryg4j27y|31|81
4|20190810T163858+0200|el5ce9qd-z523z-514f-4lcy-h63zsygbqzgn|84|83
9|20190810T163647+0200|xz0mv3g8-ibk0u-g3i1-uyxm-za4s8cxhr1qc|64|46
40|20190810T163337+0200|l8c9z9zo-blo1y-tg6r-hksc-v4e0jhmq8hp1|49|33
6|20190810T163453+0200|0x7og11n-xmme7-w2k6-z55t-attieynvi2g3|11|99
38|20190810T163433+0200|52kspnkh-0osdu-lrd0-hpqf-6qith9bmmnbc|72|48
85|20190810T163559+0200|h4rybf2c-d5uyw-t4gv-du7w-koswzw4nlhw2|10|35
53|20190810T163324+0200|rqted2fi-k73ur-7ypc-wzr0-g95hylqbc5dn|77|29
70|20190810T163521+0200|9id8gqw2-3xn57-bnk6-c2bg-lh41ta2y0cxh|16|4
52|20190810T163753+0200|54ofylo5-p7exg-84br-mx89-7x11akygqv55|22|6
22|20190810T163426+0200|3mhra3ew-n7yuc-mykr-nmqj-77edml7vyioy|47|28
77|20190810T163351+0200|yuwf6yym-9mzb1-jq4u-4n2o-ymv1owr5njab|95|67
99|20190810T163827+0200|0rb0rce9-7fxpw-um6n-bl6u-0lor2dl15uij|53|45
55|20190810T163355+0200|653vlv37-tth15-m0fb-w4uo-dvnz1pcpol32|63|79
84|20190810T163415+0200|3pl33c0d-dgi29-x7hh-5vw2-xbgfrhxtvy1i|97|81
82|20190810T163324+0200|p9um0u79-h8pdh-t22t-e6zz-rug0ul0ibtsf|42|6
51|20190810T163736+0200|15sitnxc-mu6do-5cri-i48d-ekmzruyfsxvw|29|3
1|20190810T163620+0200|ydvgvqw7-3nl0d-cz4c-98e3-c47zw4etr6it|41|62
44|20190810T163841+0200|f87pxwr9-v0rst-cjkl-eqq8-2xnvcq8c9z0g|52|33
68|20190810T163348+0200|jev397zr-894qm-2g9y-x0iv-k5dzr8iuestk|22|40
43|20190810T163426+0200|d8u8amzh-v6zb2-inwe-3qyj-hypkenlsy84u|80|58
94|20190810T163620+0200|gsw4k22x-h638q-cv5f-53os-y10guldssimx|6|18
34|20190810T163429+0200|iq3d2tt9-acw2w-t8jg-7gu5-v2ea070wadq5|99|42
31|20190810T163831+0200|o3lwvtmm-281hq-0iw2-aqme-grr32c38y9yw|29|83
64|20190810T163715+0200|znytaxur-fxobc-csh2-zpae-7kbmrykil7z1|76|15
24|20190810T163814+0200|z4t2gywp-n0f0o-bpvo-f7q8-julpjfifeo8b|29|61
16|20190810T163334+0200|gbck9pem-gnnu4-169w-97ei-9nsek9arp3k5|63|75
32|20190810T163500+0200|ocj6au2v-7n5zs-10l4-6gsf-whugatj3aioe|34|47
81|20190810T163841+0200|x9oh9bg1-h8wbl-9j38-w2so-epcmfhk92z7i|18|66
81|20190810T163426+0200|ser1si36-ybe2l-hki9-hqth-wug3d64muqg8|32|24
65|20190810T163725+0200|uv9lg327-y0jd1-ms6w-ccm9-l3lwwvqpb85t|56|60
47|20190810T163436+0200|pb414xgh-0hknw-anyc-qivb-ws80swfxdr6c|55|46
29|20190810T163803+0200|25v11yqh-7nj8b-5y85-pmw9-9mn45ogbnsbx|58|60
3|20190810T163834+0200|x5lzi3yl-205hg-ysx2-ma76-vw0l6imuqccm|66|27
35|20190810T163848+0200|o30ob1bk-7exsi-rv6g-faft-qmwivgvuypa6|27|14
96|20190810T163613+0200|bjskhw3o-fy4ls-laiw-9wk3-n12o77bm6hll|90|86
73|20190810T163514+0200|1mr3psmp-tl8l7-emci-jx5y-u6skzr9zm52q|83|37
45|20190810T163845+0200|w0a0831y-jnisk-wvq9-z9b4-i7nufjrk0ear|74|9
20|20190810T163749+0200|glrwnc0c-n16h7-wu55-x00x-vgbksm5tlv9a|74|19
31|20190810T163450+0200|ngd2fsu7-zldqt-34ak-us5u-nza6r504ei08|68|29
6|20190810T163753+0200|ykh9rvac-v0hog-tz8z-7bdd-bhxwpo7281qz|68|6
17|20190810T163358+0200|oqdb3w5s-4pdaf-9lts-3ljo-wuwihg4lcqei|61|23
29|20190810T163507+0200|si1wtvpv-237sp-2ahi-dba4-b7p0ruooxi6p|27|3
15|20190810T163718+0200|ic69geu4-77q8m-4ku3-ste7-ss5dtso3h6li|42|7
69|20190810T163820+0200|62uj60tl-5tv5m-sx8x-2f9t-sx7jcjv6nwd9|87|94
31|20190810T163824+0200|jxu92i6a-04whv-bomq-8nqr-gh1rmz8yeaa0|89|30
23|20190810T163711+0200|6wb4zh8w-2h50f-qkvo-s8ka-nwpq8dc3tmvc|38|88
69|20190810T163327+0200|8fhsr0df-awswx-h14h-1osb-yp6uy46vzxsv|93|70
43|20190810T163708+0200|4n26lf0e-7iied-5k3c-izrv-qejmtz9j3slt|91|2
47|20190810T163705+0200|t79fxdsl-bpmkd-ma5x-fhyb-qdmqfdiss7bb|97|76
2|20190810T163841+0200|3ob3o1s2-4uba8-q0pm-1fqi-lxq5wdy2iqlg|0|56
75|20190810T163620+0200|5odxjo61-dea76-6vg4-6h6o-o88jxkhlm4hq|38|9
77|20190810T163800+0200|tm6j3oqv-1caxl-ky1v-21ub-jqe4tp8avoal|86|61
55|20190810T163507+0200|7ltmpzq9-vc3kp-342z-ukaa-6rupgihy25d1|7|45
29|20190810T163654+0200|xbw5hw8z-tsgng-rzyw-kkae-b1o2w34g740v|57|87
15|20190810T163324+0200|98i5dypi-wk5cc-udmv-1lkk-qwhlie72rkid|44|56
36|20190810T163722+0200|m21i71gu-kitrh-7b7g-kg74-m8doxyhxkxad|43|99
68|20190810T163701+0200|bvjyi7br-7ey1s-vodn-7rva-ry0qr8peziyj|84|9
67|20190810T163524+0200|rygkczwe-mmx76-lh0v-jos3-k1ooxxgo9er3|17|8
13|20190810T163324+0200|cby21j1d-m2nmo-7lps-5iob-ld5aejir5xq5|31|74
77|20190810T163651+0200|6d9ue0m3-pdncc-ba2t-7gk6-mwsry1tt5gt1|69|91
79|20190810T163355+0200|gq7qoi2s-hgedt-a0j4-4lly-f34fvhekotry|42|96
34|20190810T163711+0200|mcnfkg69-2ygy3-20by-koem-afpr6q5bil03|56|0
96|20190810T163524+0200|z4t50xnm-g8ywx-n5at-ns5y-oz2t3s3kc5fk|45|90
97|20190810T163708+0200|ancqo1v7-gqelm-4267-x1oo-ofebstgex40x|31|37
75|20190810T163351+0200|lskm70x5-gjf8v-tpa1-nuzw-lsnf9ad4fb2o|0|9
58|20190810T163831+0200|12djoiu2-5tgle-ny2b-kprn-nhwxqjg1t8f1|70|88
12|20190810T163855+0200|n6n8h2lj-cqjtq-d7tv-hder-ur8g3y2bh0xx|40|61
50|20190810T163331+0200|mxc2c90b-7rcdb-oaaj-l0ic-j9k3z9xxqs48|68|33
94|20190810T163528+0200|nnz03cbt-9ukn0-ceyl-ylg8-we4fihdndamb|2|36
26|20190810T163402+0200|z5nlma29-duc2g-2le2-6qsj-ms8h4mn32lzd|79|92
97|20190810T163651+0200|7lx8ftr1-ae4le-pj50-qa9i-xzp7co58uyyh|39|87
4|20190810T163457+0200|rzcvab17-b13eb-sfyr-e7eh-op1s0b7l1bsl|81|45
63|20190810T163725+0200|2c8g41np-1smce-kr11-rmc9-gnd89yokyeko|84|47
69|20190810T163450+0200|mimbuf6g-a8les-6a8n-fpr7-zty2wqy60ifq|85|51
20|20190810T163630+0200|86l4dbst-37aa2-8829-85c0-a5wwtfw9ico1|21|90
84|20190810T163559+0200|util66xd-buxyl-07h7-3ojv-oc142k9zgf2t|88|44
48|20190810T163514+0200|c2fvsj7x-70r9t-tyyb-uucu-ysy0ilxjs4g4|24|23
66|20190810T163351+0200|s5dsmnzc-pzq68-2gy5-s6gg-d0zwbe1fp2bg|26|82
2|20190810T163743+0200|cogl1vm5-nqyja-n5d9-q06s-2ubhlk8iw6o9|82|82
52|20190810T163613+0200|4d591na5-6n1g8-63js-63mg-0tni7swzydh2|48|89
47|20190810T163640+0200|7jpufpsd-gumag-7a6g-2qb8-puiebboaa0mb|89|68
21|20190810T163358+0200|y1oqxrcn-w612g-kx6e-gpdf-nszkkkvraw3v|92|81
40|20190810T163858+0200|lgnhnm2e-0pbm5-asix-71bl-5ad7z1wsi1fp|24|88
48|20190810T163722+0200|6k1o3dj6-sxl2j-5woq-l6v2-0yicy8kkm2ls|0|98
62|20190810T163800+0200|7ym5syle-sxhcd-sjeh-f21n-vtwufe9v57gw|64|80
11|20190810T163746+0200|hq8v846y-gqwru-pxke-g1n4-drp4tmljitoc|13|49
91|20190810T163722+0200|2dubv0qd-nkwq0-00s8-eqdz-7zhkxphzob9y|23|13
45|20190810T163651+0200|6tqpe3f6-ejmoc-5hat-ekhu-hnf6sq7z7tqz|73|99
50|20190810T163637+0200|ii1skd3u-jo2cv-ozml-oyt2-d1cxx4qdqv97|9|66
29|20190810T163426+0200|yvgrm69l-eulwz-bevu-fmvu-30r6zo481fts|86|12
87|20190810T163450+0200|683bg72j-ab31c-rnns-c9py-2w0xq0ntiau8|7|92
37|20190810T163647+0200|vmlvwhxu-2edtb-mp2r-sjw5-pgqztdalcimh|65|48
0|20190810T163715+0200|9u1bas5z-6dw4n-gk6m-ewlg-euo22507q66a|99|21
77|20190810T163613+0200|m9euexm1-hr1r8-z10k-0g69-gujyz6wa81xm|37|53
98|20190810T163644+0200|y1jkf1vv-7qcjo-45sy-wmv3-r4ilhu58c9o5|81|51
15|20190810T163606+0200|9cu61p6w-ktonu-5k65-uiay-2h1dt4j2ljfy|44|99
18|20190810T163556+0200|hnkj0fez-ai4uh-qng8-dm56-ygulxdhmdtud|81|31
50|20190810T163320+0200|u2n5jgzm-mxsc9-x8c6-xwlm-a5s685br7vvg|53|74
12|20190810T163824+0200|o87nawof-rhmgk-uf0n-dksz-o55a7s2zgspe|37|65
86|20190810T163443+0200|qvzpvxw1-6z849-zisg-jyg4-h2aofnnff754|63|55
60|20190810T163344+0200|qt7a1mm5-xqt3g-6rtn-0iva-dkadv6ysht7s|48|76
32|20190810T163845+0200|ww2624kl-5skj1-jv7y-os1o-cd8t3lisp273|66|64
38|20190810T163426+0200|e92s6ikv-mzehc-fm2w-0kg6-4xp65mw0w8kk|93|91
70|20190810T163351+0200|wjiaborw-27g4l-l9n7-rexz-v874wyrahf9r|33|56
98|20190810T163848+0200|f2m7lskb-1sq0b-00wa-ojal-b3pftyogv16e|54|39
37|20190810T163545+0200|f518uam1-t25ap-yj0z-oi65-66x3ptalmjg1|14|2
91|20190810T163630+0200|5gkxrxlc-kwwh7-k4ty-28bq-9ze7wnklw9cu|33|96
18|20190810T163422+0200|8sa0l1ky-x41bh-wlt4-8azx-ep76474t1p9o|12|56
35|20190810T163800+0200|fcbnhp3s-zsitx-3q0t-5u6d-wcalkazjcgp4|21|55
57|20190810T163609+0200|6jhtegiw-a0xe0-8efn-oqgy-fs1ucubnzs7v|6|7
47|20190810T163613+0200|hf6tdfov-iri8o-cf9g-03s0-9i9debxc9zqk|95|14
10|20190810T163824+0200|adivfoky-bfhxy-1ru7-jxbk-c07ejy7wryyc|35|69
61|20190810T163715+0200|x1lw7cjs-ih9pz-z42h-xb6r-kiz56a2tcd8v|79|16
99|20190810T163858+0200|f5jlb1dc-t0y0k-mbko-0gg6-7dr5z2ro3hf6|88|93
51|20190810T163848+0200|e87l783o-ti0k6-ynb4-opr2-3utu9tq42e8c|62|67
47|20190810T163552+0200|nj4jjbeg-nyj42-lbyx-kso6-nkp572gawi23|94|69
51|20190810T163711+0200|lrg0qbwh-hg4z9-4b7f-pfn5-4nhft5uxfvyi|94|67
9|20190810T163725+0200|uahc7y1l-np4mu-7end-3fb1-k2ess7stx7eq|48|95
53|20190810T163331+0200|0yzgxdiw-pxcb2-jmta-cp1o-d7u89q1qkiqx|5|90
71|20190810T163647+0200|lsya4xf8-4dav3-0ffd-32my-nef43egei9ke|92|38
67|20190810T163436+0200|9uf78mh9-0w487-2vbn-5g7n-dualou7996od|23|99
5|20190810T163405+0200|ytpk0cg1-s794n-ah6v-8o38-mzq5tbix2zsx|9|50
37|20190810T163408+0200|m3fyt29a-2d709-rksh-9zci-oak9m3ddbu7j|2|75
88|20190810T163426+0200|q05tj4jw-skt9y-ncan-fko6-4kvvb52o3usj|59|66
71|20190810T163718+0200|ikc7rhox-lxo85-zdgq-30gf-fj0kccislgy0|57|61
72|20190810T163412+0200|8ql5uqtl-t8417-i1pk-f9xr-ns5eys0jz36g|74|41
92|20190810T163807+0200|7wm046xm-oewi8-yzep-kdrz-rfxw5gnvcldt|82|96
19|20190810T163524+0200|1j9250tm-c6xoe-4ccf-oii8-7y38brwv5mbs|55|84
62|20190810T163715+0200|9e9n6rnf-d1vdj-ft7s-ovu9-8hifrlrqbpwb|67|49
36|20190810T163627+0200|dwy04p33-owcuz-zvwa-k4e2-i3n1033cmgwf|89|75
19|20190810T163504+0200|z8nntn60-6t8vo-lmwu-eb0h-zj5cf6o9yx40|27|77
69|20190810T163450+0200|wubuslna-vogwk-x9qx-84o9-7slic7fy04bx|15|46
95|20190810T163810+0200|kfqzfo9z-g01au-948b-ei7i-xxb8qu3vnnkn|45|46
91|20190810T163429+0200|9s75uc1w-0qovf-bylf-5th8-23l2pn1q17yy|75|3
54|20190810T163528+0200|fc8axtxk-cx4ur-f677-5xzg-zimj4ublpa6w|95|11
49|20190810T163834+0200|2r67fcse-2jh02-gfqq-7mvg-s2998tmtcxtl|4|62
44|20190810T163609+0200|lyo6ix0g-qvwpu-rj5p-aypq-ahg4vwt1jthk|41|55
32|20190810T163500+0200|fbpf27ug-wc6mm-n6y2-nfxq-40san3qyvn2n|26|83
5|20190810T163422+0200|c73zp38b-e7105-p9q6-ghm6-1ldo9e9xmqg1|78|31
93|20190810T163453+0200|4q8twwcy-non2b-ypsj-nwsc-xd5h5gx6lk1x|71|6
23|20190810T163524+0200|9dnec1fr-3jpx1-7934-cnpd-9nuzne271o3b|36|60
19|20190810T163507+0200|ulovuozn-d5m0o-fma5-hdfp-s8kyz4bqoo3e|8|50
63|20190810T163725+0200|x5nrdlnn-10bkv-0a4x-rsd3-awf8ii2wnqpt|28|93
65|20190810T163538+0200|37o67qqh-i740b-h0hh-pd6s-nmz9c83vx2kq|9|7
62|20190810T163729+0200|h4xthbg0-1rep0-k2jy-0xyf-tf6ifa3lq0p7|12|51
97|20190810T163446+0200|0zn918uk-balyt-dtdt-6chy-3phbgb625mjs|74|36
34|20190810T163613+0200|5ybb51lv-d88dq-umup-0kje-f73uel78yvxn|67|50
30|20190810T163355+0200|59pljwlu-9ccat-325h-g50f-3aet5xu0uc6c|85|17
39|20190810T163827+0200|k4a1l0ps-r68o2-7fgs-s47g-83t3mdmtjgtg|6|70
22|20190810T163453+0200|kvvzf9i0-xbrbm-aiwo-5rul-iorxrdcf2w22|75|61
39|20190810T163644+0200|h7njz8vo-viqsb-7hel-px5x-dzudn40aiuqz|9|90
68|20190810T163852+0200|cegdiren-b7iu7-9030-fvcb-c48sxqer09yk|99|84
24|20190810T163654+0200|3xkncpbw-1yfxn-qyqk-a0gd-0ic1k4bllgyb|70|89
51|20190810T163718+0200|jmumax07-df55o-mwfz-wocm-4rx0d2irpivt|27|63
7|20190810T163725+0200|aqz7qg8l-satut-csc3-anpr-5tj75v21qrr9|9|52
93|20190810T163344+0200|2opftwe9-ergac-4x3x-c91i-354fmh6798ak|36|27
6|20190810T163436+0200|i77d2aou-temcx-a5gy-v00e-cg6hcriferas|80|55
84|20190810T163609+0200|gkm5hjwj-6hg51-coiu-qnd6-4xy74dndjzg1|43|5
3|20190810T163521+0200|zwq7z9gq-tx3ct-iwzc-0cnm-jq486l5zoh1z|29|13
91|20190810T163708+0200|v25meozr-ld1n0-n57l-lb9q-et2jbr3wp4ks|9|49
94|20190810T163542+0200|f8bwfz7x-42ke0-tcxi-7no8-l0cqvdyloswk|82|6
91|20190810T163810+0200|me6848on-uehuy-68bz-br72-nt8aanh8e1cz|4|37
66|20190810T163701+0200|nr0v5m3b-32gte-jt3v-zmet-yiyjx3c3ysxg|85|50
98|20190810T163524+0200|ep8nrltu-waz8e-jr31-grr7-u4591cqabr44|41|8
2|20190810T163535+0200|x40adfhw-qyvi3-kgae-ttid-z73zs0t1oh7v|59|58
96|20190810T163800+0200|8xjem873-16amo-tcys-zatw-j4gs50nqpwx3|57|52
95|20190810T163803+0200|6f40jo0m-jnu8g-fokz-0e3r-4so3abihdla3|52|2
23|20190810T163800+0200|ujea4z38-7xxbn-03lr-vukv-d6r0yta5t1mk|49|22
95|20190810T163446+0200|d7451zqj-wybqz-2673-ubds-fm6fp2ukw29n|41|92
78|20190810T163609+0200|s9i25hyl-1ctas-9tjb-r8xk-iwpr0s85wqjl|56|50
13|20190810T163743+0200|anvnq2oy-wmycq-7784-fcdr-whjq84adm8ve|2|40
39|20190810T163606+0200|ktcyaizx-xh10u-vdeb-8cg4-f9j15fyzd9rz|14|41
36|20190810T163623+0200|o3zx3v90-82i0e-tuow-s0et-14czlthh76dm|94|36
77|20190810T163549+0200|1zqu0hv4-ajvek-tcle-0j3u-djzvgrqu11jb|20|63
44|20190810T163658+0200|a47q509l-715ms-s0xb-yu9f-p0pos0whgosk|48|18
58|20190810T163422+0200|uwzb1e5n-4q0n3-v1bx-103y-2f4s8irl95cn|40|51
89|20190810T163514+0200|j1zay2op-fc78e-vi7k-5g66-wu8qx08qcmsc|40|39
97|20190810T163538+0200|wpnxgdif-e2fj3-dut6-nbs2-b8611jw3uvyq|16|73
21|20190810T163552+0200|tqgc8tk6-lxgxg-tpn2-d49b-zibkrxs30ytc|34|68
