3|08,16
28|70,48
46|75,18
16|05,19
97|42,82
50|96,36
11|00,53
68|57,43
11|03,15
96|77,18
66|77,29
40|20,73
23|80,98
95|15,13
67|84,57
70|15,49
77|22,37
93|99,16
50|30,02
26|18,18
68|18,43
87|68,73
79|42,64
0|66,80
4|60,62
49|80,09
25|71,16
81|86,21
1|27,47
62|14,70
82|04,60
97|19,20
79|66,32
11|93,03
73|30,40
82|64,80
2|16,47
99|77,25
13|54,51
53|53,26
15|94,77
71|25,90
44|88,70
57|97,62
41|09,72
3|09,65
10|13,03
13|05,14
38|21,06
60|33,87
62|50,79
79|80,23
62|14,19
25|16,11
39|81,01
16|35,37
14|76,35
63|09,18
26|00,18
12|98,67
13|87,25
73|47,88
90|28,09
24|39,00
5|09,39
44|85,21
52|17,80
83|64,63
61|93,34
11|81,20
54|12,62
37|63,90
54|50,99
49|89,42
57|84,72
5|57,65
56|53,23
85|34,63
31|46,50
81|29,69
78|00,45
70|66,60
59|88,31
52|71,84
63|12,84
33|25,09
55|36,42
24|27,69
47|91,59
44|75,67
9|29,80
72|83,18
34|63,16
59|27,72
98|84,47
51|28,34
90|22,28
77|10,28
63|72,94
84|26,44
18|46,26
22|38,24
38|02,52
13|29,40
59|97,54
37|74,43
6|88,25
42|50,95
94|46,58
89|18,36
31|89,08
86|32,55
88|51,95
31|32,82
79|40,32
94|01,29
27|52,89
62|86,65
76|72,63
56|79,42
52|07,75
57|52,05
92|42,31
42|39,87
96|74,34
51|81,35
9|15,72
80|19,16
40|22,78
23|35,77
77|59,58
18|83,02
32|13,54
52|21,28
32|06,69
12|01,40
96|58,37
99|48,70
69|26,16
68|75,72
25|10,09
84|92,95
17|58,93
27|11,74
70|40,01
55|28,35
66|23,71
6|74,40
36|94,77
64|34,05
76|70,19
98|16,63
43|18,96
63|82,54
63|51,51
53|18,98
10|48,77
60|45,05
37|72,84
54|59,07
90|31,62
28|15,11
58|75,81
37|81,25
80|15,41
54|61,43
9|54,99
63|44,18
17|29,70
9|05,85
19|47,51
96|10,57
44|48,49
70|10,03
5|52,76
69|66,02
77|70,35
67|86,17
31|76,38
15|37,08
37|68,46
90|89,68
22|38,37
81|22,05
21|40,66
5|96,94
34|49,11
43|39,48
37|79,97
74|42,55
31|06,05
77|89,83
64|96,42
24|17,19
49|46,12
68|88,14
82|39,11
29|50,04
63|23,51
31|71,56
